,Symbol,Name,Industry,IndustryCode
2669,PBPB,Potbelly Corp,호텔 및 엔터테인먼트,533010
2670,ALLT,Allot Ltd,호텔 및 엔터테인먼트,533010
2671,FSFG,First Savings Financial Group Inc,은행,551010
2672,GOCO,Gohealth Inc Class A,보험,553010
2673,PLBY,Plby Group Inc,전문품 상점,534030
2674,THCAU,Tuscan Holdings II Units,기타 금융업,556010
2675,FRBN,Forbion European Acquisition Corp Class A,기타 금융업,556010
2676,JAQCU,Jupiter Acquisition Class A Ord Shs,기타 금융업,556010
2677,HURC,Hurco Companies Inc,"건설장비 및 대형차, 기차, 배",521020
2678,UONEK,Urban One Inc Class D,미디어 및 출판,533020
2679,KITT,Nauticus Robotics Inc,"건설장비 및 대형차, 기차, 배",521020
2680,CCTS,Cactus Acquisition Corp 1 Ltd Class A,기타 금융업,556010
2681,SAL,Salisbury Bancorp Inc,은행,551010
2682,TC,TuanChe Ltd ADR,전문 및 상업 서비스,522030
2683,KMPH,KemPharm Inc,생명과학 및 메디컬 리서치,562020
2684,FNCB,FNCB Bancorp Inc,은행,551010
2685,OXSQ,Oxford Square Capital Corp,다양한 금융서비스,555010
2686,EYPT,EyePoint Pharmaceuticals Inc,제약,562010
2687,BSKYU,Big Sky Growth Partners Units,기타 금융업,556010
2688,BSBK,Bogota Financial Corp,은행,551010
2689,OHAA,OPY Acquisition I Corp Class A,기타 금융업,556010
2690,CRNT,Ceragon Networks Ltd,커뮤니케이션 및 네트워킹,571020
2691,APPH,AppHarvest Inc,식품 및 담배,541020
2692,MBTC,Nocturne Acquisition Corp,기타 금융업,556010
2693,PDSB,PDS Biotechnology Corp,생명과학 및 메디컬 리서치,562020
2694,ENCP,Energem Corp Class A,기타 금융업,556010
2695,RMBI,Richmond Mutual Bancorporation Inc,은행,551010
2696,MFIN,Medallion Financial Corp,은행,551010
2697,DHAC,Digital Health Acquisition Corp,기타 금융업,556010
2698,ZTEK,Zentek Ltd,생명과학 및 메디컬 리서치,562020
2699,RMBL,RumbleOn Inc Class B,소프트웨어 및 IT서비스,572010
2700,YJ,Yunji Inc ADR Class A,소프트웨어 및 IT서비스,572010
2701,QIPT,Quipt Home Medical Corp,헬스케어 업체 및 서비스,561020
2702,LCUT,Lifetime Brands Inc,가정용품,532040
2703,NUBI,Nubia Brand International Corp Class A,기타 금융업,556010
2704,CTXR,Citius Pharmaceuticals Inc,생명과학 및 메디컬 리서치,562020
2705,DKDCA,Data Knights Acquisition Corp Class A,기타 금융업,556010
2706,ALPAU,Alpha Healthcare Acquisition III Units,기타 금융업,556010
2707,TRUE,TrueCar Inc,소프트웨어 및 IT서비스,572010
2708,EVOJ,Evo Acquisition Corp Class A,기타 금융업,556010
2709,PNRG,Primeenergy Resources Corp,오일 및 가스,501020
2710,BLNGU,Belong Acquisition Units,기타 금융업,556010
2711,TELA,TELA Bio Inc,헬스케어 장비 및 용품,561010
2712,BNNRU,Banner Acquisition Units,기타 금융업,556010
2713,WSBCP,Wesbanco DS Representing 1/40Th Perp Pfd Series A,은행,551010
2714,NYXH,Nyxoah SA,헬스케어 장비 및 용품,561010
2715,CELC,Celcuity Inc,생명과학 및 메디컬 리서치,562020
2716,LAZY,Lazydays Holdings Inc,레저 상품,532050
2717,RVSB,Riverview Bancorp Inc,은행,551010
2718,VOR,Vor Biopharma Inc,생명과학 및 메디컬 리서치,562020
2719,AACIU,Armada Acquisition I Units,기타 금융업,556010
2720,AKLI,Akili Inc,헬스케어 장비 및 용품,561010
2721,MIST,Milestone Pharmaceuticals Inc,생명과학 및 메디컬 리서치,562020
2722,VBIV,VBI Vaccines Inc,생명과학 및 메디컬 리서치,562020
2723,ACTG,Acacia Research Corp,전문 및 상업 서비스,522030
2724,ASAXU,Astrea Acquisition Units,기타 금융업,556010
2725,RCEL,AVITA Medical Inc,생명과학 및 메디컬 리서치,562020
2726,DTIL,Precision BioSciences Inc,생명과학 및 메디컬 리서치,562020
2727,ISSC,Innovative Solutions and Support Inc,우주항공 및 국방,521010
2728,ANIX,Anixa Biosciences Inc,생명과학 및 메디컬 리서치,562020
2729,HWBK,Hawthorn Bancshares Inc,은행,551010
2730,BYRN,Byrna Technologies Inc,우주항공 및 국방,521010
2731,FNWB,First Northwest Bancorp,은행,551010
2732,CFBK,CF Bankshares Inc,은행,551010
2733,PONO,Pono Capital Corp Class A,기타 금융업,556010
2734,RDCM,Radcom Ltd,"컴퓨터, 전화 및 가전제품",571060
2735,TETE,Technology & Telecommunication Acquisition Corp Class A,기타 금융업,556010
2736,BPYPN,Brookfield Ppty Partners 5 750 Cum Red Perp Series 3 Class A,부동산 운영 관리,601010
2737,INSG,Inseego Corp,커뮤니케이션 및 네트워킹,571020
2738,SMAP,Sportsmap Tech Acquisition Corp,기타 금융업,556010
2739,FTII,Futuretech II Acquisition Corp Class A,기타 금융업,556010
2740,EVGR,Evergreen Corp Class A,기타 금융업,556010
2741,PTWOU,Pono Capital Two Units,기타 금융업,556010
2742,OCAXU,OCA Acquisition Units,기타 금융업,556010
2743,TRIT,Triterras Inc Class A,핀테크,573010
2744,GLAQ,Globis Acquisition Corp,기타 금융업,556010
2745,KYCH,Keyarch Acquisition Corp,기타 금융업,556010
2746,PPTA,Perpetua Resources Corp,메탈&마이닝,512010
2747,LIBY,Liberty Resources Acquisition Corp Class A,기타 금융업,556010
2748,FCCO,First Community Corp (South Carolina),은행,551010
2749,BMAQ,Blockchain Moon Acquisition Corp,기타 금융업,556010
2750,OXAC,Oxbridge Acquisition Corp Class A,기타 금융업,556010
2751,GLLI,Globalink Investment Inc,기타 금융업,556010
2752,ONDS,Ondas Holdings Inc,커뮤니케이션 및 네트워킹,571020
2753,PTRS,Partners Bancorp,은행,551010
2754,SAMAU,Schultze Special Purpose Acquisition II Units,기타 금융업,556010
2755,ROCG,Roth CH Acquisition IV Co,기타 금융업,556010
2756,ALSA,Alpha Star Acquisition Corp,기타 금융업,556010
2757,GMFI,Aetherium Acquisition Corp Class A,기타 금융업,556010
2758,SAGA,Sagaliam Acquisition Corp Class A,기타 금융업,556010
2759,MITAU,Coliseum Acquisition Units,기타 금융업,556010
2760,INKA,KludeIn I Acquisition Corp Class A,기타 금융업,556010
2761,MSSAU,Metal Sky Star Acquisition Units,기타 금융업,556010
2762,ESEA,Euroseas Ltd,화물 및 물류 서비스,524050
2763,CLMB,Climb Global Solutions Inc,통합 하드웨어 및 소프트웨어,571070
2764,CMCT,Creative Media & Community Trust Corporation,주택 및 상업용 리츠,601020
2765,MACA,Moringa Acquisition Corp Class A,기타 금융업,556010
2766,EBMT,Eagle Bancorp Montana Inc,은행,551010
2767,MTRX,Matrix Service Co,건설 및 엔지니어링,522010
2768,AMCIU,AMCI Acquisition II Units,기타 금융업,556010
2769,WAVS,Western Acquisition Ventures Corp,기타 금융업,556010
2770,ASTR,Astra Space Inc Class A,우주항공 및 국방,521010
2771,WAVSU,Western Acquisition Ventures Units,기타 금융업,556010
2772,ROCL,Roth CH Acquisition V Co,기타 금융업,556010
2773,RWOD,Redwoods Acquisition Corp,기타 금융업,556010
2774,LANDO,Gladstone Land 6 00 Cum Redmabe Prf Shs Series B,주택 및 상업용 리츠,601020
2775,LTCH,Latch Inc,전문 및 상업 서비스,522030
2776,MSSA,Metal Sky Star Acquisition Corp,기타 금융업,556010
2777,LIAN,LianBio ADR,생명과학 및 메디컬 리서치,562020
2778,NYMTM,NEW YORK MTG Cumulative Redeemable Pref Shs,주택 및 상업용 리츠,601020
2779,GIAC,Gesher I Acquisition Corp Class A,기타 금융업,556010
2780,AFAR,Aura FAT Projects Acquisition Corp,기타 금융업,556010
2781,ROSEU,Rose Hill Acquisition Units,기타 금융업,556010
2782,MTRY,Monterey Bio Acquisition Corp,기타 금융업,556010
2783,APMIU,Axonprime Infrastructure Acquisition Units,기타 금융업,556010
2784,CSSE,Chicken Soup for The Soul Entertainment Inc Class A,미디어 및 출판,533020
2785,YOTA,Yotta Acquisition Corp,기타 금융업,556010
2786,WINV,WinVest Acquisition Corp,기타 금융업,556010
2787,OLITU,OmniLit Acquisition Units,기타 금융업,556010
2788,AGFS,AgroFresh Solutions Inc,화학,511010
2789,SNCE,Science 37 Holdings Inc,소프트웨어 및 IT서비스,572010
2790,CAHC,CA Healthcare Acquisition Corp Class A,기타 금융업,556010
2791,RAMMU,Aries I Acquisition Units,기타 금융업,556010
2792,KRON,Kronos Bio Inc,생명과학 및 메디컬 리서치,562020
2793,LVAC,LAVA Medtech Acquisition Corp Class A,기타 금융업,556010
2794,FATP,Fat Projects Acquisition Corp Class A,기타 금융업,556010
2795,FEXD,Fintech Ecosystem Development Corp Class A,기타 금융업,556010
2796,RFAC,RF Acquisition Corp Class A,기타 금융업,556010
2797,SOLO,Electrameccanica Vehicles Corp,자동차 및 자동차 부품,531010
2798,TWIN,Twin Disc Inc,"건설장비 및 대형차, 기차, 배",521020
2799,EPIX,ESSA Pharma Inc,생명과학 및 메디컬 리서치,562020
2800,RACYU,Relativity Acquisition Units,기타 금융업,556010
2801,SGIIU,Seaport Global Acquisition Ii Units,기타 금융업,556010
2802,TGVC,TG Venture Acquisition Corp Class A,기타 금융업,556010
2803,ECBK,ECB Bancorp Inc,은행,551010
2804,INTE,Integral Acquisition 1 Corp Class A,기타 금융업,556010
2805,BIVI,BioVie Inc Class A,생명과학 및 메디컬 리서치,562020
2806,RVLP,RVL Pharmaceuticals PLC,제약,562010
2807,AXDX,Accelerate Diagnostics Inc,헬스케어 장비 및 용품,561010
2808,MURFU,Murphy Canyon Acquisition Units,기타 금융업,556010
2809,REAL,RealReal Inc,다양한 소매업,534020
2810,LMAO,LMF Acquisition Opportunities Inc Class A,기타 금융업,556010
2811,CZWI,Citizens Community Bancorp Inc,은행,551010
2812,ZIONO,Zions Bancorporation DS Representing 1/40th Floating Rate Non Cum Perpetual,은행,551010
2813,CLOEU,Clover Leaf Capital Units,기타 금융업,556010
2814,RGTI,Rigetti Computing Inc,반도체 및 반도체 장비,571010
2815,EML,Eastern Co,"건설장비 및 대형차, 기차, 배",521020
2816,HNVR,Hanover Bancorp Inc (MINEOLA),은행,551010
2817,ALPP,Alpine 4 Holdings Inc Class A,복합 기업,544010
2818,QMCO,Quantum Corp,"컴퓨터, 전화 및 가전제품",571060
2819,STSA,Satsuma Pharmaceuticals Inc,생명과학 및 메디컬 리서치,562020
2820,SGA,Saga Communications Inc Class A,미디어 및 출판,533020
2821,OFS,OFS Capital Corp,다양한 금융서비스,555010
2822,HYW,Hywin Holdings Ltd ADR,투자은행 및 서비스,551020
2823,FLACU,Frazier Lifesciences Acquisition Units,기타 금융업,556010
2824,ESCA,Escalade Inc,레저 상품,532050
2825,FRAF,Franklin Financial Services Corp,은행,551010
2826,FFNW,First Financial Northwest Inc,은행,551010
2827,GLAQU,Globis Acquisition Units,기타 금융업,556010
2828,HEAR,Turtle Beach Corp,"컴퓨터, 전화 및 가전제품",571060
2829,REVE,Alpine Acquisition Corp,기타 금융업,556010
2830,BITF,Bitfarms Ltd,핀테크,573010
2831,MBINM,Merchants Depository Shares Rep 1 40Th  Int Share of 8 25 Fixed Rate Reset Non,은행,551010
2832,SHUA,SHUAA Partners Acquisition Corp I Class A,기타 금융업,556010
2833,GMDA,Gamida Cell Ltd,생명과학 및 메디컬 리서치,562020
2834,PBYI,Puma Biotechnology Inc,생명과학 및 메디컬 리서치,562020
2835,SIGIP,Selective Ins Group DS Repstg 1 1000 Interest 4.60% Non Cum Pref Shs Series B,보험,553010
2836,SEVN,Seven Hills Realty Trust,주택 및 상업용 리츠,601020
2837,WSTG,Wayside Technology Group Inc,통합 하드웨어 및 소프트웨어,571070
2838,AMAOU,American Acquisition Opportunity Units,기타 금융업,556010
2839,CDXC,Chromadex Corp,생명과학 및 메디컬 리서치,562020
2840,MILE,Metromile Inc,보험,553010
2841,TKNO,Alpha Teknova Inc,헬스케어 장비 및 용품,561010
2842,IMRA,Imara Inc,생명과학 및 메디컬 리서치,562020
2843,JMAC,Maxpro Capital Acquisition Corp Class A,기타 금융업,556010
2844,OFED,Oconee Federal Financial Corp,은행,551010
2845,FNWD,Finward Bancorp,은행,551010
2846,KALV,Kalvista Pharmaceuticals Inc,제약,562010
2847,GSD,Global System Dynamics Inc Class A,기타 금융업,556010
2848,AEHA,Aesther Healthcare Acquisition Corp Class A,기타 금융업,556010
2849,GLEE,Global System Dynamics Inc Class A,기타 금융업,556010
2850,MBINN,Merchants Bancorp 40 DS Rep Perp Prf Shs Series C,은행,551010
2851,ASUR,Asure Software Inc,소프트웨어 및 IT서비스,572010
2852,ASRT,Assertio Holdings Inc,제약,562010
2853,JYAC,Jiya Acquisition Corp Class A,기타 금융업,556010
2854,FREE,Whole Earth Brands Inc Class A,식품 및 담배,541020
2855,FSTR,L B Foster Co,"건설장비 및 대형차, 기차, 배",521020
2856,FXCO,Financial Strategies Acquisition Corp Class A,기타 금융업,556010
2857,BLZE,Backblaze Inc Class A,소프트웨어 및 IT서비스,572010
2858,LOOP,Loop Industries Inc,화학,511010
2859,AOGO,Arogo Capital Acquisition Corp Class A,기타 금융업,556010
2860,EUCRU,Eucrates Biomed Acq Units,기타 금융업,556010
2861,MOBVU,Mobiv Acquisition Units,기타 금융업,556010
2862,OTEC,Oceantech Acquisitions I Corp Class A,기타 금융업,556010
2863,EUCR,Eucrates Biomedical Acquisition Corp.,기타 금융업,556010
2864,WPRT,Westport Fuel Systems Inc,자동차 및 자동차 부품,531010
2865,PRST,Presto Automation Inc,소프트웨어 및 IT서비스,572010
2866,IVAC,Intevac Inc,우주항공 및 국방,521010
2867,OVBC,Ohio Valley Banc Corp,은행,551010
2868,LRMR,Larimar Therapeutics Inc,생명과학 및 메디컬 리서치,562020
2869,CMLS,Cumulus Media Inc Class A,미디어 및 출판,533020
2870,SCMAU,Seaport Calibre Materials Acquisition Units,기타 금융업,556010
2871,LATGU,LatAmGrowth SPAC Unit,기타 금융업,556010
2872,NBTX,Nanobiotix SA ADR,생명과학 및 메디컬 리서치,562020
2873,BFIN,BankFinancial Corp,은행,551010
2874,EBACU,European Biotech Acquisition Units,기타 금융업,556010
2875,VSAC,Vision Sensing Acquisition Corp Class A,기타 금융업,556010
2876,ITI,Iteris Inc,커뮤니케이션 및 네트워킹,571020
2877,VCKA,Vickers Vantage Corp I,기타 금융업,556010
2878,BEEM,Beam Global,재생에너지,502010
2879,VRM,Vroom Inc,소프트웨어 및 IT서비스,572010
2880,ASYS,Amtech Systems Inc,반도체 및 반도체 장비,571010
2881,SNFCA,Security National Financial Corp Class A,은행,551010
2882,FRLA,Fortune Rise Acquisition Corp Class A,기타 금융업,556010
2883,MEOAU,Minority Equality Opportunities Acquisition Units,기타 금융업,556010
2884,OLMA,Olema Pharmaceuticals Inc,생명과학 및 메디컬 리서치,562020
2885,IREN,Iris Energy Ltd,소프트웨어 및 IT서비스,572010
2886,PHUN,Phunware Inc,소프트웨어 및 IT서비스,572010
2887,EFHTU,EF Hutton Acquisition Units,기타 금융업,556010
2888,LIONU,Lionheart III Units,기타 금융업,556010
2889,BWACU,Better World Acquisition Units,기타 금융업,556010
2890,SLNA,Selina Hospitality PLC,호텔 및 엔터테인먼트,533010
2891,SCOR,Comscore Inc,미디어 및 출판,533020
2892,AHAC,Alpha Healthcare Acquisition Corp Class A,기타 금융업,556010
2893,OPOF,Old Point Financial Corp,은행,551010
2894,TIG,Trean Insurance Group Inc,보험,553010
2895,SVRA,Savara Inc,생명과학 및 메디컬 리서치,562020
2896,IGTA,Inception Growth Acquisition Ltd,기타 금융업,556010
2897,YTRA,Yatra Online Inc,호텔 및 엔터테인먼트,533010
2898,IDEX,Ideanomics Inc,핀테크,573010
2899,AGNCL,AGNC Invt Dep Shs Repstg 1 1000Th Pref Shs Series G,주택 및 상업용 리츠,601020
2900,ENCPU,Energem Units,기타 금융업,556010
2901,FRBNU,Forbion European Acquisition Unit,기타 금융업,556010
2902,HUDI,Huadi International Group Co.  Ltd.,메탈&마이닝,512010
2903,JFIN,Jiayin Group Inc ADR,소프트웨어 및 IT서비스,572010
2904,FLFV,Feutune Light Acquisition Corp Class A,기타 금융업,556010
2905,CCTSU,Cactus Acquisition 1 Units,기타 금융업,556010
2906,SOPH,Sophia Genetics SA,소프트웨어 및 IT서비스,572010
2907,INMB,INmune Bio Inc,생명과학 및 메디컬 리서치,562020
2908,CLSK,CleanSpark Inc,핀테크,573010
2909,LARK,Landmark Bancorp Inc,은행,551010
2910,IPA,Immunoprecise Antibodies Ltd,제약,562010
2911,CRMD,CorMedix Inc,제약,562010
2912,LIVB,LIV Capital Acquisition Corp II Class A,기타 금융업,556010
2913,AKU,Akumin Inc,헬스케어 업체 및 서비스,561020
2914,CWBC,Community West Bancshares,은행,551010
2915,ATXS,Astria Therapeutics Inc,생명과학 및 메디컬 리서치,562020
2916,BPYPP,Brookfield Property Partners 6 50 Cumulative Redeemable Perpetual Preferred,부동산 운영 관리,601010
2917,XFOR,X4 Pharmaceuticals Inc,생명과학 및 메디컬 리서치,562020
2918,CPHC,Canterbury Park Holding Corp,호텔 및 엔터테인먼트,533010
2919,VIRX,Viracta Therapeutics Inc,생명과학 및 메디컬 리서치,562020
2920,LIDR,AEye Inc Class A,전자 장비 및 부품,571040
2921,AVHI,Achari Ventures Holdings Corp I,기타 금융업,556010
2922,DHACU,Digital Health Acquisition Units,기타 금융업,556010
2923,SGHL,Signal Hill Acquisition Corp Class A,기타 금융업,556010
2924,MMLP,Martin Midstream Partners Units,오일 및 가스 장비 및 서비스,501030
2925,PAYS,Paysign Inc,전문 및 상업 서비스,522030
2926,OHAAU,Opy Acquisition I Units,기타 금융업,556010
2927,NUBIU,Nubia Brand International Units,기타 금융업,556010
2928,CAMP,CalAmp Corp,통신 서비스,574010
2929,EVOJU,Evo Acquisition Units,기타 금융업,556010
2930,UXIN,Uxin Ltd ADR,소프트웨어 및 IT서비스,572010
2931,OIIM,O2micro International Ltd ADR,반도체 및 반도체 장비,571010
2932,ALTU,Altitude Acquisition Corp Class A,기타 금융업,556010
2933,RIGL,Rigel Pharmaceuticals Inc,생명과학 및 메디컬 리서치,562020
2934,NEOV,NeoVolta Inc,"건설장비 및 대형차, 기차, 배",521020
2935,LNKB,LINKBANCORP Inc,은행,551010
2936,CAPR,Capricor Therapeutics Inc,생명과학 및 메디컬 리서치,562020
2937,CAHCU,Ca Healthcare Acquisition Units,기타 금융업,556010
2938,ONBPO,Old National Bancorp 40 Depositary Shs Rep 1 Pref Shs Series C,은행,551010
2939,PTWO,Pono Capital Two Inc Class A,기타 금융업,556010
2940,FCRD,First Eagle Alternative Capital BDC Inc,투자은행 및 서비스,551020
2941,PONOU,PONO Capital Units,기타 금융업,556010
2942,TETEU,Technology And Telecommunication Acquisition Unit,기타 금융업,556010
2943,FONR,Fonar Corp,헬스케어 장비 및 용품,561010
